id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2604819,3BR for 8ppl 3mins to MongKok MTR,12404807,Melody InHK,,Yau Tsim Mong,22.31841,114.17118,Entire home/apt,1014,1,77,2018-03-19,0.88,4,295,0,
2612849,B:2BR for 6ppl 3mins to MongKok MTR,12404807,Melody InHK,,Yau Tsim Mong,22.31652,114.17006,Entire home/apt,464,1,225,2019-04-22,2.62,4,356,2,
2646158,Prince Edward nice room,4584648,Ivy,,Wan Chai,22.2781,114.18333,Private room,180,30,0,,,384,365,0,
2648857,New 2BRS Mong Kok MTR Fit 6ppl,13527132,Vincent,,Yau Tsim Mong,22.31968,114.16605,Entire home/apt,1688,3,5,2018-01-03,0.10,3,71,0,
2653430,flatshare Causeway Bay,4584648,Ivy,,Wan Chai,22.28102,114.18248,Private room,180,30,1,2015-06-29,0.01,384,365,0,
2653478,Nice presented room in causeway bay(c2d),4584648,Ivy,,Wan Chai,22.27675,114.18003,Private room,180,30,0,,,384,364,0,
2667253,Cheung Chau Guesthouse - Room for 2 (Y/R),13653706,Stayplus,,Islands,22.21117,114.02612,Private room,680,1,71,2017-04-30,0.83,3,114,0,
2688143,Stylish Studio Apartment Near Causeway Bay [2],6315448,Lauli15,,Wan Chai,22.28408,114.19129,Entire home/apt,636,90,2,2018-06-29,0.02,6,296,0,
2724710,"3BDR,3-8ppl, 2 min Causeway Bay MTR",6208465,Anthony,,Wan Chai,22.28045,114.18437,Entire home/apt,1680,2,48,2017-06-28,0.64,1,90,0,
2749902,"Great location, close to metro",2973532,Tin,,Wan Chai,22.27837,114.17203,Entire home/apt,1944,2,0,,,1,0,0,
2757546,bedroom en-suite/roof top/spacious,14106467,Roberto,,Wan Chai,22.26927,114.186,Private room,500,1,8,2019-09-07,0.15,1,356,0,
2789756,Luxury 2 bedrooms apt in Hung Hom,14269332,Danny,,Yau Tsim Mong,22.29946,114.1854,Entire home/apt,2285,2,13,2017-09-08,0.18,1,365,0,
2794976,"2 rooms 1 hall, 30's YMT MTR",3704487,Daniel,,Yau Tsim Mong,22.31273,114.17104,Entire home/apt,464,28,55,2021-05-31,0.63,3,145,2,
2821355,sun hing hotel 3,2767559,Mark,,Yau Tsim Mong,22.31774,114.17046,Private room,679,1,0,,,14,365,0,
2834148,This newly renovated APT 1,2767559,Mark,,Yau Tsim Mong,22.31767,114.16769,Entire home/apt,2285,1,0,,,14,365,0,
2856944,Luxury Penthouse w/ Panoramic view in Hong Kong,13861366,Wei,,Central & Western,22.27655,114.15612,Entire home/apt,2071,3,39,2019-12-20,0.87,2,358,2,
2868081,Visitor monthly rent 月租單位,14661584,Wendy,,Eastern,22.28763,114.19232,Private room,700,30,1,2014-09-03,0.01,1,83,0,
2881042,Tsim Sha Tsui MTR Double Rm with private washroom,14626463,Wendy,,Yau Tsim Mong,22.29767,114.17158,Private room,1210,1,15,2016-05-20,0.21,4,350,0,
2881064,Tsim Sha Tsui Nice and cozy small double ensuite,14626463,Wendy,,Yau Tsim Mong,22.29588,114.17171,Private room,968,1,40,2016-09-24,0.54,4,351,0,
2909327,CWB Beautiful Studio w/ NEW renos *2B,14861546,Tane Residence,,Wan Chai,22.28008,114.18609,Entire home/apt,252,60,6,2016-06-26,0.07,110,338,0,
2939697,"Nice Flatshare, Sheung Wan",4584648,Ivy,,Central & Western,22.28579,114.14907,Private room,180,30,0,,,384,365,0,
2970176,CWB Clean & Modern Reno in HEART of HK *2C,14861546,Tane Residence,,Wan Chai,22.27859,114.18473,Entire home/apt,333,4,42,2016-02-19,0.49,110,249,0,
2970536,CWB Roomy & Newly Reno'd Studio *2A,14861546,Tane Residence,,Wan Chai,22.27993,114.18438,Entire home/apt,442,30,28,2015-12-14,0.32,110,319,0,
2974252,Cheung Chau Guesthouse - Room for 4,13653706,Stayplus,,Islands,22.21107,114.02581,Private room,1323,1,29,2018-07-02,0.36,3,114,0,
2989687,Room w/ROOFTOP in Yau Ma Tei,4584648,Ivy,,Yau Tsim Mong,22.31281,114.17039,Private room,180,30,0,,,384,365,0,
2989858,Small room available  near HKU,4584648,Ivy,,Central & Western,22.28469,114.15372,Private room,180,30,2,2016-08-21,0.02,384,364,0,
2989907,Super Convenient Room in Central,4584648,Ivy,,Central & Western,22.27839,114.15166,Private room,180,31,1,2018-01-06,0.02,384,365,0,
2990012,Nice flatshare in Midlevel central,4584648,Ivy,,Central & Western,22.28392,114.1487,Private room,180,30,0,,,384,365,0,
2998876,Double Room with Balcony,14626463,Wendy,,Yau Tsim Mong,22.29659,114.17192,Private room,671,1,0,,,4,365,0,
2998886,Twin room at Tsim Sha Tsui,14626463,Wendy,,Yau Tsim Mong,22.29609,114.17031,Private room,1430,1,0,,,4,329,0,
2999248,Share flat in Sheung Wan,4584648,Ivy,,Central & Western,22.28593,114.15242,Private room,180,30,0,,,384,365,0,
2999296,Room in Share flat in Sheung Wan,4584648,Ivy,,Central & Western,22.28662,114.14769,Private room,180,30,1,2014-09-15,0.01,384,365,0,
2999332,Nice Flatshare in Wan Chai,4584648,Ivy,,Wan Chai,22.27834,114.17328,Private room,180,30,1,2014-10-13,0.01,384,365,0,
2999376,Best Place to Stay in HK~Quarry bay(q1b),4584648,Ivy,,Eastern,22.28933,114.20923,Private room,217,30,0,,,384,365,0,
2999430,Room in Tin Hau,4584648,Ivy,,Wan Chai,22.28339,114.19076,Private room,180,30,1,2014-08-17,0.01,384,365,0,
3002319,Sai Ying Pun MTR 1 min walk withrooftop terrace 63,304876,Brend,,Central & Western,22.28835,114.14827,Entire home/apt,529,2,121,2020-10-08,1.41,9,145,2,
3021624,Wanchai cozy 3BR+2Bath for 5 (Heart of HK),15397373,Carina,,Wan Chai,22.27891,114.17636,Entire home/apt,1003,2,145,2020-05-03,1.77,1,193,4,
3047488,1BR Super Convenient Kowloon near 2 MTR 500mb WiFi,3820308,David,,Yau Tsim Mong,22.31171,114.17099,Entire home/apt,586,1,82,2019-05-03,1.02,5,365,0,
3052764,Walk To HKU. Room in STT,4584648,Ivy,,Central & Western,22.28731,114.13867,Private room,180,30,0,,,384,364,0,
3069740,1 bdrm shared apartment @ HK Uni 1,304876,Brend,,Central & Western,22.28436,114.13802,Private room,303,4,37,2019-08-07,0.52,9,22,0,
3069823,1 bdrm shared apartment @ HK Uni 2,304876,Brend,,Central & Western,22.28543,114.13787,Private room,381,7,18,2018-11-27,0.20,9,0,0,
3069856,1 bdrm shared apartment @ HK Uni 3,304876,Brend,,Central & Western,22.28401,114.13914,Private room,350,4,12,2018-12-01,0.14,9,337,0,
3069865,1 bdrm shared apartment @ HK Uni 4,304876,Brend,,Central & Western,22.28431,114.13778,Private room,350,10,16,2018-04-30,0.18,9,352,1,
3075861,Susanna's Homestay,15654313,Susanna,,Sai Kung,22.39248,114.29857,Private room,988,2,76,2018-10-09,0.86,1,364,0,
3085792,INCREDIBLE Architect Design DUPLEX,15586744,Sven,,Sha Tin,22.38455,114.1877,Entire home/apt,1550,28,7,2015-06-02,0.08,15,236,0,
3106194,Central Room in share flat,4584648,Ivy,,Central & Western,22.28513,114.15157,Private room,180,30,0,,,384,365,0,
3115717,Short-term stay in Hong Kong,15831550,Timothy,,Islands,22.30425,114.00937,Entire home/apt,1200,2,122,2021-04-02,1.53,2,361,13,
3133458,"2 Bedroom, Balcony, Terrace - Wanchai - 1 year fix",1589873,Sandra,,Wan Chai,22.27479,114.16955,Entire home/apt,850,360,0,,,1,358,0,
3140677,BIG 1 BEDROOM + Office - QUIET,8659457,Kay,,Central & Western,22.28421,114.1497,Entire home/apt,1200,30,74,2019-05-04,1.82,4,79,1,
3152441,AMAZING Top Floor Seaview STAR Ensuite,15586744,Sven,,Sai Kung,22.29396,114.27094,Private room,600,3,8,2015-02-07,0.09,15,205,0,
3200751,Ruby Dream Home,12135592,Cathy,,Kwai Tsing,22.3516,114.10875,Private room,493,1,41,2015-06-03,0.54,1,0,0,
3202861,Midlevels Modern Apartment with Peak Views,13208334,Melanie,,Central & Western,22.27846,114.1535,Entire home/apt,3500,7,12,2019-01-02,0.14,1,226,0,
3241897,Great High Rise Apartment in Quiet neighborhood,16403437,Green,,Tsuen Wan,22.37303,114.12907,Private room,1000,1,1,2020-10-28,0.08,1,365,1,
3294476,Whole Apartment @ mid-level,9318583,Ym,,Central & Western,22.28398,114.15007,Entire home/apt,1586,30,9,2018-03-04,0.12,1,365,0,
3313974,Nice Apt (HD2) in Wanchai,1452499,Sally,,Wan Chai,22.2797,114.17198,Entire home/apt,1039,3,219,2019-09-07,2.50,5,295,0,
3315931,SPECTACULAR Seaview COOL Room,15586744,Sven,,Sai Kung,22.29322,114.27265,Private room,330,3,37,2018-10-10,0.47,15,295,0,
3346038,AMAZING Top Floor Seaview SKY Room,15586744,Sven,,Sai Kung,22.29436,114.27223,Private room,450,3,24,2018-10-13,0.41,15,205,0,
3351296,AMAZING Top Floor Seaview CLOUD Room,15586744,Sven,,Sai Kung,22.29469,114.27122,Private room,450,3,2,2016-11-01,0.02,15,205,0,
3351826,AMAZING Top Floor 3 BEDROOM 2 BATH Unit,15586744,Sven,,Sai Kung,22.29449,114.27091,Entire home/apt,1350,7,32,2020-12-15,0.62,15,264,2,
3443586,Nice Studio available in Wan Chai,4584648,Ivy,,Wan Chai,22.2774,114.16943,Private room,217,60,0,,,384,364,0,
3469627,Lovely cozy new renovated rm Shatin,6975429,Feronia,,Sha Tin,22.38055,114.18658,Private room,568,28,52,2018-10-19,0.61,1,365,0,
3525683,Newly renovated! Explore like local,6067974,Wilson,,Wan Chai,22.28394,114.19254,Entire home/apt,1200,28,62,2019-12-09,0.73,44,119,1,
3535812,"Kowloon Mongkok 1812 Quadruple Room A,near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31716,114.17058,Private room,281,2,43,2019-10-05,0.52,12,35,0,
3545636,"Kowloon Mongkok 1812 Twin Room B, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31782,114.16945,Private room,193,2,21,2019-03-12,0.34,12,35,0,
3587653,Sweet home near university,7842633,Chu,,Tuen Mun,22.4155,113.98068,Entire home/apt,850,30,0,,,4,364,0,
3596518,SPECTACULAR Seaview 3 BEDRM Unit,15586744,Sven,,Sai Kung,22.29287,114.2731,Entire home/apt,1050,7,25,2017-06-21,0.51,15,0,0,
3616954,Deluxe Studio - Causeway Bay,4584648,Ivy,,Wan Chai,22.27902,114.18248,Private room,217,31,1,2015-07-01,0.01,384,365,0,
3656571,给你一個安全清潔的暫時居地是金丰賓館(Kam Fung )的主旨!,13543622,Jason,,Wan Chai,22.28059,114.18458,Private room,679,3,6,2016-11-13,0.08,1,365,0,
3712813,"Kowloon Mongkok 1812 Double Room A, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31664,114.16859,Private room,193,2,10,2018-01-27,0.19,12,35,0,
3731098,香港HK 2~3人房間HK room for 2-3 persons,4319967,Zen Nicholas,,Sham Shui Po,22.33659,114.15847,Private room,350,2,22,2015-10-28,0.31,3,365,0,
3783735,"Kowloon Mongkok 1812 Triple Room A, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31686,114.16892,Private room,248,2,94,2018-07-09,1.63,12,35,1,
3853127,"Room in a modern apt, in cool  spot",19863691,Michael,,Central & Western,22.28633,114.14597,Private room,650,1,170,2020-01-18,2.01,1,364,0,
3870691,"Kowloon Mongkok 1812 Twin Room C, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.3174,114.16884,Private room,193,2,56,2019-07-27,1.07,12,35,0,
3870727,"Kowloon Mongkok 1812 Triple Room B, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31574,114.17059,Private room,248,2,48,2018-11-08,0.55,12,35,1,
3885448,Home SWEET Home in TST Hong Kong,20094528,Ivy,,Yau Tsim Mong,22.29778,114.17275,Entire home/apt,929,1,2,2015-01-02,0.02,1,363,0,
3886298,"2 bath,3 bdr, 13ppl Beside MK MTR",14634338,Rick,,Yau Tsim Mong,22.31256,114.1698,Entire home/apt,1800,1,118,2020-01-22,1.54,6,295,0,
3890627,Beside MTR 5 double bed 2 Bar in MK,14634338,Rick,,Yau Tsim Mong,22.31302,114.17188,Entire home/apt,1800,1,165,2019-05-24,1.94,6,326,0,
3903088,"Beside Mongkok MTR,3bdr,2bath,13ppl",14634338,Rick,,Yau Tsim Mong,22.31165,114.1718,Entire home/apt,1800,1,99,2018-03-31,1.28,6,295,0,
3903373,2min MTR 5 double bed 2 Bath in MK,14634338,Rick,,Yau Tsim Mong,22.313,114.17015,Entire home/apt,1800,1,73,2019-03-18,0.88,6,295,0,
3937739,tai hang - spacious simple mattress,10867451,Gui,,Wan Chai,22.27944,114.19224,Shared room,300,14,1,2016-01-02,0.01,1,0,0,
3955852,Causeway Bay FURNISHED room,4584648,Ivy,,Wan Chai,22.27772,114.17856,Private room,180,31,0,,,384,300,0,
3974906,"2 BR, great location w Balcony",19112239,Angel,,Wan Chai,22.27887,114.17664,Entire home/apt,1180,3,79,2018-10-07,0.93,1,20,0,
3988151,Nice Flatshare in Mongkok,4584648,Ivy,,Yau Tsim Mong,22.32015,114.17031,Private room,180,30,0,,,384,365,0,
4008972,Room Available in North point,4584648,Ivy,,Eastern,22.29059,114.19828,Private room,180,31,0,,,384,365,0,
4009419,"1+1 inN, Rm A5, 2 beds, ""Owl""",20790013,Oneinone,,Yau Tsim Mong,22.30975,114.17058,Private room,380,2,118,2018-03-27,1.45,7,0,0,
4016920,Room in Old Bailey St. Central,4584648,Ivy,,Central & Western,22.28235,114.15248,Private room,180,31,0,,,384,365,0,
4019615,Room available in sheung Wan,4584648,Ivy,,Central & Western,22.28806,114.14981,Private room,180,31,0,,,384,364,0,
4033527,Nice room - in Wanchai !!!,4584648,Ivy,,Wan Chai,22.27927,114.17396,Private room,180,30,0,,,384,365,0,
4041673,Spacious room Central,4584648,Ivy,,Central & Western,22.2806,114.15657,Private room,180,31,0,,,384,364,0,
4053934,Quarry Bay Studio,4584648,Ivy,,Eastern,22.29025,114.21014,Private room,180,31,1,2015-04-13,0.01,384,365,0,
4078286,Brand New Designer Apartment,18228281,Lincoln,,Central & Western,22.28159,114.15009,Entire home/apt,1730,28,140,2020-01-06,1.94,1,318,0,
4081290,NICE Flat Room in mid level Central_ML1,4584648,Ivy,,Central & Western,22.28041,114.15046,Private room,180,31,1,2015-10-28,0.01,384,365,0,
4108656,Tin Hau Nice ROOM NEAR MTR  in Flat Share,4584648,Ivy,,Wan Chai,22.28491,114.19037,Private room,180,30,0,,,384,171,0,
4122473,studio in Kennedy Town,4584648,Ivy,,Central & Western,22.28368,114.1304,Entire home/apt,217,31,0,,,384,365,0,
4131018,Yau Ma Tei Flat share unit,4584648,Ivy,,Yau Tsim Mong,22.30961,114.17227,Private room,180,31,1,2015-01-31,0.01,384,364,0,
4138543,INCREDIBLE Architect Design Duplex SPACE Ensuite,15586744,Sven,,Sha Tin,22.38395,114.18673,Private room,500,3,36,2017-05-23,0.55,15,236,0,
4139784,INCREDIBLE Architect Design Duplex EARTH Ensuite,15586744,Sven,,Sha Tin,22.38396,114.18642,Private room,500,7,14,2014-11-22,0.17,15,365,2,
4142601,INCREDIBLE Architect Design Duplex AIR Room,15586744,Sven,,Sha Tin,22.38177,114.18784,Private room,400,7,39,2019-09-08,0.59,15,236,1,
4165842,Sheung Wan Nice Flatshare,4584648,Ivy,,Central & Western,22.28549,114.14765,Private room,180,29,0,,,384,364,0,
4174463,Furnished room in Causeway Bay,4584648,Ivy,,Wan Chai,22.2767,114.1821,Private room,180,30,1,2015-08-05,0.01,384,365,0,
4174529,Fortress Hill studio,4584648,Ivy,,Eastern,22.2901,114.19902,Private room,217,30,1,2015-07-23,0.01,384,365,0,
4174619,A sharing flat available in Wan Chai(mh3c),4584648,Ivy,,Wan Chai,22.27886,114.17302,Private room,180,30,0,,,384,364,0,
4174689,"studio in Yau Ma Tei, Waterloo rd",4584648,Ivy,,Yau Tsim Mong,22.31305,114.1692,Private room,217,31,1,2015-06-14,0.01,384,365,0,
4179484,(HK)3BR2WR 1min WanChaiMTR DesignApt,1428352,Rick,,Wan Chai,22.27953,114.17199,Entire home/apt,656,2,280,2020-08-18,3.32,4,41,6,
4193855,Central room is available,4584648,Ivy,,Central & Western,22.28051,114.15085,Private room,180,30,1,2016-04-30,0.01,384,365,0,
4212561,Nice Room in Tin Hau(th1a),4584648,Ivy,,Wan Chai,22.28351,114.19067,Private room,180,30,0,,,384,365,0,
4218574,Wan Chai NICE Room -----,4584648,Ivy,,Central & Western,22.2826,114.15076,Private room,180,31,1,2015-01-05,0.01,384,365,0,
4228094,North Point Nicely Furnished Room,4584648,Ivy,,Eastern,22.28977,114.20155,Private room,180,31,0,,,384,365,0,
4237262,Nice room in Sai Ying Pun,4584648,Ivy,,Central & Western,22.28782,114.14744,Private room,180,30,0,,,384,365,0,
4246603,New Renovated Twin/Family Room for 2-3 pax,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.3076,114.16762,Private room,400,90,34,2016-09-28,0.41,13,64,0,
4271463,Ensuite 1-BR Apartment in Kowloon,6389428,Chris,,Kowloon City,22.30893,114.18861,Entire home/apt,657,1,23,2014-11-13,0.32,4,365,0,
4362354,Cozy Studio (NorthPoint MTR),3707765,Amy,,Eastern,22.29277,114.19858,Entire home/apt,380,30,101,2019-06-25,1.60,1,0,0,
4379824,"Studio in LKF, D'aguilar street, HK",22736616,Kenneth,,Central & Western,22.28044,114.1563,Private room,1000,1,0,,,1,0,0,
4406834,"Kowloon Mongkok 1812 Quadruple Room B,near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31747,114.16852,Private room,281,2,59,2018-11-09,1.32,12,35,1,
4436837,"Family Room@Austin,Jordan,Tsim Sha Tsui",22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.3059,114.16708,Private room,400,90,304,2019-10-05,3.64,13,149,0,
4466635,"Cozy 1 BR apartment, walkup",9443322,Romi,,Wan Chai,22.28446,114.19221,Entire home/apt,313,1,136,2019-08-16,1.71,1,8,5,
4471776,Lamma Island Yung Shue Wan Studio,2411054,Ming,,Islands,22.23053,114.11268,Entire home/apt,550,2,188,2020-11-29,2.65,1,194,60,
4503527,SPECTACULAR Seaview WOW Ensuite,15586744,Sven,,Sai Kung,22.29371,114.26857,Private room,380,3,10,2018-03-14,0.20,15,295,0,
4508129,鹿比旅舍 female,23376488,Pan,,Yau Tsim Mong,22.30771,114.17027,Shared room,170,1,239,2018-10-19,2.83,12,180,0,
4517169,Awesome Apt at Central location,12857043,Mandy,,Eastern,22.29311,114.20241,Entire home/apt,2800,28,5,2019-08-21,0.34,1,364,0,
4520730,Ensuite Double Bedroom in City 5,23438315,Mila,,Yau Tsim Mong,22.299,114.17198,Private room,680,1,73,2019-12-23,0.95,9,180,0,
4550324,Cottage-style flat in Sai Kung,2395789,Rebekka,,Sai Kung,22.38839,114.26627,Entire home/apt,1634,2,179,2021-06-24,2.14,1,340,79,
4576534,20%off Free WiFi “1” Studio near Subway,10575316,Ethan,,Central & Western,22.28698,114.14277,Entire home/apt,362,1,47,2020-05-17,0.61,8,210,12,
4658306,Bright apartment in superb location,9937733,Silke,,Central & Western,22.27886,114.15309,Entire home/apt,1000,2,4,2018-05-01,0.07,2,67,0,
4678644,Friendly | Authentically HK living,634820,Wontonmeen,,Yau Tsim Mong,22.32532,114.16433,Hotel room,140,3,174,2020-01-30,2.08,6,0,0,
4691285,Wan Chai ROOM available !!!,4584648,Ivy,,Wan Chai,22.27673,114.17258,Private room,180,30,0,,,384,365,0,
4691361,Kowloon | Authentically HK living,634820,Wontonmeen,,Yau Tsim Mong,22.32532,114.16433,Shared room,250,2,64,2018-07-23,1.12,6,0,0,
4695498,"Couple Tatami Room@Austin,Jordan,Tsim Sha Tsu",22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30577,114.16729,Private room,579,90,472,2019-11-29,5.71,13,82,0,
4696858,"Deluxe Double Room@Tsim Sha Tsui,Austin,Jordan",22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30644,114.16777,Private room,657,90,335,2019-08-30,4.04,13,113,0,
4702937,SYP room available.,4584648,Ivy,,Central & Western,22.28721,114.14435,Private room,130,30,0,,,384,365,0,
4703186,DELUXE LAN KWAI FONG room --- CENTRAL,4584648,Ivy,,Central & Western,22.28074,114.15631,Private room,180,29,0,,,384,365,0,
4712476,Sheung Wan - nxt to Western Market,4584648,Ivy,,Central & Western,22.28628,114.14906,Private room,180,29,0,,,384,365,0,
4712684,Nice Sheung Wan Room,4584648,Ivy,,Central & Western,22.28576,114.14928,Private room,180,30,0,,,384,357,0,
4724498,"Couple Room@Austin,Jordan,Tsim Sha Tsui",22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30679,114.16659,Private room,350,90,283,2019-08-13,3.40,13,23,0,
4724533,"Deluxe Twin Room@Tsim Sha Tsui,Austin,Jordan",22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30569,114.16539,Private room,657,90,349,2019-09-16,4.20,13,51,0,
4724552,Twin Room@hub of Kowloon to Airport and China,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30679,114.16659,Private room,634,90,378,2019-10-13,4.53,13,113,0,
4763087,JW Rm7 for 2 ppl (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.1706,Private room,349,1,124,2018-12-30,1.51,11,365,0,
4778098,"500MB Quiet studio near 3 MTR (Red, Green, Austin)",3820308,David,,Yau Tsim Mong,22.30305,114.17711,Entire home/apt,507,2,30,2019-03-16,0.40,5,51,0,
4797773,"Triple Room@Austin,Jordan,Tsim Sha Tsui",22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30564,114.16616,Private room,400,90,241,2019-11-13,2.92,13,20,0,
4798868,JW Rm6 for 2ppl (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.3199,114.17053,Private room,269,1,51,2016-05-19,0.62,11,365,0,
4804224,6 Queen Size Beds with 2 private bathrooms,23801931,Mj,,Kowloon City,22.32062,114.1886,Private room,1500,1,16,2021-06-20,0.19,10,158,3,
4811467,JW  Rm no.2 for 3ppl(3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.32002,114.17056,Private room,289,1,88,2016-01-29,1.07,11,365,0,
4819827,2.2 A Pod in Mixed Dorm.Local Area.Clean&Friendly,23801931,Mj,,Kowloon City,22.32076,114.18754,Shared room,150,1,82,2018-11-12,1.00,10,365,0,
4819836,2.3 Sleep in a Pod Style Shared Dorm,23801931,Mj,,Kowloon City,22.3209,114.18812,Shared room,150,1,44,2015-12-01,0.54,10,365,0,
4833511,Sunny apartment in superb location,9937733,Silke,,Central & Western,22.27831,114.15067,Private room,550,2,5,2019-03-17,0.06,2,39,0,
4834521,MongKok Rm6 (3mins to subway) 2ppl,24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,279,1,54,2015-03-29,0.65,11,365,0,
4836749,1.2 Sleep in Cozy Hostel (A Pod in Mixed Dorm),23801931,Mj,,Kowloon City,22.31922,114.18865,Shared room,150,1,150,2018-09-15,1.91,10,365,0,
4836761,1.4 Mixed Dorm with Pod Style Bed,23801931,Mj,,Kowloon City,22.32038,114.18827,Shared room,150,1,105,2020-11-04,1.29,10,234,2,
4841805,JW Rm3 for 4 ppl  (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31986,114.17053,Private room,399,1,100,2018-06-01,1.23,11,365,0,
4844974,4.6 Female Dorm in Cozy Hostel (Pod style bed),23801931,Mj,,Kowloon City,22.31959,114.18666,Shared room,170,1,26,2019-08-11,0.33,10,365,0,
4849950,location location location,8320211,A J,,Central & Western,22.27776,114.15474,Entire home/apt,3000,7,0,,,1,87,0,
4856303,MongKok Rm11 (3mins to subway) 2ppl,24575135,Hau Kuen,,Yau Tsim Mong,22.3199,114.17055,Private room,279,1,54,2016-11-22,0.65,11,365,0,
4858735,Ruby hostel female,23376488,Pan,,Yau Tsim Mong,22.30929,114.172,Shared room,170,1,76,2015-09-23,0.92,12,180,0,
4858902,Ruby hostel 鹿比 female,23376488,Pan,,Yau Tsim Mong,22.30907,114.17206,Shared room,170,1,189,2015-01-13,2.31,12,365,0,
4866210,MongKok Rm1 (3mins to subway) 3ppl,24575135,Hau Kuen,,Yau Tsim Mong,22.31989,114.17053,Private room,320,1,76,2016-02-12,0.93,11,365,0,
4869749,MongKok Rm8 (3mins to subway) 2ppl,24575135,Hau Kuen,,Yau Tsim Mong,22.3199,114.17054,Private room,269,1,82,2018-04-23,1.00,11,365,0,
4881223,JW Rm5 for 4 ppl  (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31998,114.17056,Private room,399,1,92,2019-04-03,1.11,11,365,0,
4892293,MongKok Rm5 (3mins to subway) 2ppl,24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,279,1,87,2016-05-17,1.07,11,365,0,
4917693,WM HOSTEL | Authentically HK,634820,Wontonmeen,,Yau Tsim Mong,22.32532,114.16433,Hotel room,236,2,115,2018-04-28,1.52,6,0,0,
